date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:40:22	64145/64145	---M--	200	added ('OK')	application/javascript	etag:%22fa91-57d35efc31b19%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/js/script.js?ver=0.1549541390	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/js/scriptfc37.js	(from http://dubistmirwichtig.de/)
17:40:29	86096/86096	---M--	200	added ('OK')	image/png	etag:%2215050-57c23d5ecd71a%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/img/boy_sprites_880.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/img/boy_sprites_880.png	(from http://dubistmirwichtig.de/)
17:40:31	13107/13107	---M--	200	added ('OK')	image/png	etag:%223333-57c23d63db65e%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/img/google-play-badge.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/img/google-play-badge.png	(from http://dubistmirwichtig.de/)
17:40:39	119094/119094	---M--	200	added ('OK')	image/png	etag:%221d136-57c23d5e7b697%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/img/balloon_sprite.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/img/balloon_sprite.png	(from http://dubistmirwichtig.de/)
17:40:54	308420/308420	---M--	200	added ('OK')	image/png	etag:%224b4c4-57c23d64bef05%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/img/monster_sprite2.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/img/monster_sprite2.png	(from http://dubistmirwichtig.de/)
17:41:12	1008465/1008465	---M--	200	added ('OK')	image/png	etag:%22f6351-57c23d63578fa%22	http://dubistmirwichtig.de/wp-content/themes/twentyseventeen-child/img/facebookshare.png	C:/xampp2/htdocs/PIGU/PIGU/dubistmirwichtig.de/wp-content/themes/twentyseventeen-child/img/facebookshare.png	(from http://dubistmirwichtig.de/)
17:41:16	9727/9727	---M--	200	added ('OK')	image/png	etag:%2225ff-57dfe48a8e720%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_black_left.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_black_left.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
17:41:16	9786/9786	---M--	200	added ('OK')	image/png	etag:%22263a-57dfe48aaeac1%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_black_right.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_black_right.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
17:41:17	11336/11336	---M--	200	added ('OK')	image/png	etag:%222c48-57dfe48b1efa4%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_silver_left.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_silver_left.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
17:41:18	11237/11237	---M--	200	added ('OK')	image/png	etag:%222be5-57dfe48b3f344%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_silver_right.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_silver_right.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
17:41:19	11926/11926	---M--	200	added ('OK')	image/png	etag:%222e96-57dfe48b5f6e5%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_white_left.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_white_left.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
17:41:20	11990/11990	---M--	200	added ('OK')	image/png	etag:%222ed6-57dfe48b80a26%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_white_right.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_white_right.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
17:41:21	13050/13050	---M--	200	added ('OK')	image/png	etag:%2232fa-57dfe48ad6b62%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_green_left.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_green_left.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
17:41:22	12742/12742	---M--	200	added ('OK')	image/png	etag:%2231c6-57dfe48afbd23%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_green_right.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_green_right.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
17:41:24	17152/17152	---M--	200	added ('OK')	image/png	etag:%224300-57dfe48aa0061%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_black_left@2x.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_black_left@2x.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
17:41:25	17207/17207	---M--	200	added ('OK')	image/png	etag:%224337-57dfe48abf461%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_black_right@2x.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_black_right@2x.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
17:41:26	19197/19197	---M--	200	added ('OK')	image/png	etag:%224afd-57dfe48b308e4%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_silver_left@2x.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_silver_left@2x.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
17:41:27	18909/18909	---M--	200	added ('OK')	image/png	etag:%2249dd-57dfe48b4fce5%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_silver_right@2x.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_silver_right@2x.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
17:41:29	21433/21433	---M--	200	added ('OK')	image/png	etag:%2253b9-57dfe48b71fc6%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_white_left@2x.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_white_left@2x.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
17:41:30	22194/22194	---M--	200	added ('OK')	image/png	etag:%2256b2-57dfe48b93306%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_white_right@2x.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_white_right@2x.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
17:41:32	22100/22100	---M--	200	added ('OK')	image/png	etag:%225654-57dfe48aec322%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_green_left@2x.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_green_left@2x.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
17:41:32	42421/42421	---M--	200	added ('OK')	text/css	etag:%22a5b5-57ee09e72ec49%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541415	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/stylead12.css	(from http://dubistmirwichtig.de/impressum/)
17:41:33	21212/21212	---M--	200	added ('OK')	image/png	etag:%2252dc-57dfe48b0f5a3%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_green_right@2x.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/ribbons/awwwards_honorable_green_right@2x.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
17:41:34	683/683	---M--	200	added ('OK')	application/javascript	etag:%222ab-571d40bf7ecfd%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen/assets/js/skip-link-focus-fix.js?ver=1.0	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen/assets/js/skip-link-focus-fix5152.js	(from http://dubistmirwichtig.de/impressum/)
17:41:36	7682/7682	---M--	200	added ('OK')	application/javascript	etag:%221e02-571d40bf339dc%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen/assets/js/global.js?ver=1.0	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen/assets/js/global5152.js	(from http://dubistmirwichtig.de/impressum/)
17:41:37	5836/5836	---M--	200	added ('OK')	application/javascript	etag:%2216cc-571d40bf50e9d%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen/assets/js/jquery.scrollTo.js?ver=2.1.2	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen/assets/js/jquery.scrollTo431f.js	(from http://dubistmirwichtig.de/impressum/)
17:41:37	1403/1403	---M--	200	added ('OK')	application/javascript	etag:%2257b-57cdf54af05ad%22	http://bbdo-testserver.de/OneLifeOnly/wp-includes/js/wp-embed.min.js?ver=4.9.9	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-includes/js/wp-embed.mind87f.js	(from http://dubistmirwichtig.de/impressum/)
17:41:40	64145/64145	---M--	200	added ('OK')	application/javascript	etag:%22fa91-57d35efc31b19%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/js/script.js?ver=0.1549541415	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/js/scriptad12.js	(from http://dubistmirwichtig.de/impressum/)
17:42:47	1953625/1953625	---M--	200	added ('OK')	image/png	etag:%221dcf59-57c23d5e4e7d6%22	http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/img/3.png	C:/xampp2/htdocs/PIGU/PIGU/bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/img/3.png	(from http://bbdo-testserver.de/OneLifeOnly/wp-content/themes/twentyseventeen-child/style.css?ver=0.1549541390)
